Недела;Ден;Датум;Час;Просторија;Студиска програма;Семестар;предмет;тип на настава;проф/асс;Групи
19;понеделник;4-May;8:00;12 лаб.;Магистер;4;Фармацевтска хемија 1;Вежби;;
19;понеделник;4-May;9:00;12 лаб.;Магистер;4;Фармацевтска хемија 1;Вежби;;
19;понеделник;4-May;10:00;12 лаб.;Магистер;4;Фармацевтска хемија 1;Вежби;;
19;понеделник;4-May;14:00;12 лаб.;Магистер;4;Фармацевтска хемија 1;Вежби;;
19;понеделник;4-May;15:00;12 лаб.;Магистер;4;Фармацевтска хемија 1;Вежби;;
19;понеделник;4-May;16:00;12 лаб.;Магистер;4;Фармацевтска хемија 1;Вежби;;
19;понеделник;4-May;8:00;14 лаб.;Магистер;8;Токсикологија;Вежби;Aсс. м-р Ана Марија Бајатовска;
19;понеделник;4-May;9:00;14 лаб.;Магистер;8;Токсикологија;Вежби;Aсс. м-р Ана Марија Бајатовска;
19;понеделник;4-May;10:00;14 лаб.;Магистер;8;Токсикологија;Вежби;Aсс. м-р Ана Марија Бајатовска;
19;понеделник;4-May;11:00;14 лаб.;Магистер;8;Токсикологија;Вежби;Aсс. м-р Ана Марија Бајатовска;
19;понеделник;4-May;16:00;14 лаб.;Магистер;8;Токсикологија;Вежби;Aсс. м-р Ана Марија Бајатовска;
19;понеделник;4-May;17:00;14 лаб.;Магистер;8;Токсикологија;Вежби;Aсс. м-р Ана Марија Бајатовска;
19;понеделник;4-May;18:00;14 лаб.;Магистер;8;Токсикологија;Вежби;Aсс. м-р Ана Марија Бајатовска;
19;понеделник;4-May;19:00;14 лаб.;Магистер;8;Токсикологија;Вежби;Aсс. м-р Ана Марија Бајатовска;
19;вторник;5-May;9:00;01 пред.;Лабораториско;4;Молекуларни генетски анализи;Предавање;;
19;вторник;5-May;10:00;01 пред.;Лабораториско;4;Молекуларни генетски анализи;Предавање;;
19;вторник;5-May;11:00;01 пред.;Лабораториско;6;Токсиколошки и форензички анализи;Предавање;Проф. д-p Зоран Кавраковски;
19;вторник;5-May;12:00;01 пред.;Лабораториско;6;Токсиколошки и форензички анализи;Предавање;Проф. д-p Зоран Кавраковски;
19;вторник;5-May;13:00;01 пред.;Лабораториско;6;Токсиколошки и форензички анализи;Предавање;Проф. д-p Зоран Кавраковски;
19;вторник;5-May;8:00;02 пред.;Магистер;6;Основи на фармацевтска биотехнологија;Предавање;Проф. д-p Рената Славеска Раички;
19;вторник;5-May;9:00;02 пред.;Магистер;6;Основи на фармацевтска биотехнологија;Предавање;Проф. д-p Рената Славеска Раички;
19;вторник;5-May;10:00;02 пред.;Магистер;6;Фармацевтска технологија;Предавање;Проф. д-p Катерина Горачинова;
19;вторник;5-May;11:00;02 пред.;Магистер;6;Фармацевтска технологија;Предавање;Проф. д-p Катерина Горачинова;
19;вторник;5-May;12:00;02 пред.;Магистер;4;Анатомија и физологија;Предавање;Проф. Ефремовска (Медицински ф.);
19;вторник;5-May;13:00;02 пред.;Магистер;4;Анатомија и физологија;Предавање;Проф. Ефремовска (Медицински ф.);
19;вторник;5-May;14:00;02 пред.;Магистер;4;Анатомија и физологија;Предавање;Проф. Ефремовска (Медицински ф.);
19;вторник;5-May;15:00;02 пред.;Магистер;4;Анатомија и физологија;Предавање;Проф. Ефремовска (Медицински ф.);
19;вторник;5-May;8:00;03 пред.;Магистер;2;Фармацевтска ботаника и биологија;Предавање;Проф. д-p Ѓоше Стефков;
19;вторник;5-May;9:00;03 пред.;Магистер;2;Фармацевтска ботаника и биологија;Предавање;Проф. д-p Ѓоше Стефков;
19;вторник;5-May;10:00;03 пред.;Магистер;2;Фармацевтска ботаника и биологија;Предавање;Проф. д-p Ѓоше Стефков;
19;вторник;5-May;11:00;03 пред.;Магистер;6;Фармацевтско право и етика;Предавање;Проф. д-p Катерина Анчевска Нетковска;
19;вторник;5-May;12:00;03 пред.;Магистер;6;Фармацевтско право и етика;Предавање;Проф. д-p Катерина Анчевска Нетковска;
19;вторник;5-May;10:00;04 пред.;Диететика;3;Нутрицевтици, фармацевтско-технолошки и биофармацевтски карактеристики;Семинарски;;
19;вторник;5-May;11:00;04 пред.;Диететика;3;Нутрицевтици, фармацевтско-технолошки и биофармацевтски карактеристики;Семинарски;;
19;вторник;5-May;12:00;04 пред.;Диететика;3;Нутрицевтици, фармацевтско-технолошки и биофармацевтски карактеристики;Семинарски;;
19;вторник;5-May;13:00;04 пред.;Магистер;6;Лабораториски менаџмент (изборен);Предавање;;
19;вторник;5-May;14:00;04 пред.;Магистер;6;Лабораториски менаџмент (изборен);Предавање;;
19;вторник;5-May;15:00;04 пред.;Магистер;6;Лабораториски менаџмент (изборен);Предавање;;
19;вторник;5-May;8:00;08 лаб.;Лабораториско;2;Аналитичка хемија;Вежби;Доц. м-р Благој Ачевски;
19;вторник;5-May;9:00;08 лаб.;Лабораториско;2;Аналитичка хемија;Вежби;Доц. м-р Благој Ачевски;
19;вторник;5-May;10:00;08 лаб.;Лабораториско;2;Аналитичка хемија;Вежби;Доц. м-р Благој Ачевски;
19;вторник;5-May;8:00;09 лаб.;Лабораториско;2;Аналитичка хемија;Вежби;Доц. м-р Благој Ачевски;
19;вторник;5-May;9:00;09 лаб.;Лабораториско;2;Аналитичка хемија;Вежби;Доц. м-р Благој Ачевски;
19;вторник;5-May;10:00;09 лаб.;Лабораториско;2;Аналитичка хемија;Вежби;Доц. м-р Благој Ачевски;
19;вторник;5-May;8:00;10 лаб.;Лабораториско;6;Токсиколошки и форензички анализи;Вежби;Aсс. м-р Ана Марија Бајатовска;
19;вторник;5-May;9:00;10 лаб.;Лабораториско;6;Токсиколошки и форензички анализи;Вежби;Aсс. м-р Ана Марија Бајатовска;
19;вторник;5-May;10:00;10 лаб.;Лабораториско;6;Токсиколошки и форензички анализи;Вежби;Aсс. м-р Ана Марија Бајатовска;
19;вторник;5-May;11:00;10 лаб.;Магистер;2;Фармацевтска ботаника и биологија;Вежби;Доц. м-р Ана Трајковска;
19;вторник;5-May;12:00;10 лаб.;Магистер;2;Фармацевтска ботаника и биологија;Вежби;Доц. м-р Ана Трајковска;
19;вторник;5-May;13:00;10 лаб.;Магистер;2;Фармацевтска ботаника и биологија;Вежби;Доц. м-р Ана Трајковска;
19;вторник;5-May;14:00;10 лаб.;Магистер;2;Фармацевтска ботаника и биологија;Вежби;Доц. м-р Ана Трајковска;
19;вторник;5-May;8:00;11 лаб.;Магистер;8;Аналитика на лекови и легислатива;Вежби;;
19;вторник;5-May;9:00;11 лаб.;Магистер;8;Аналитика на лекови и легислатива;Вежби;;
19;вторник;5-May;10:00;11 лаб.;Магистер;8;Аналитика на лекови и легислатива;Вежби;;
19;вторник;5-May;11:00;11 лаб.;Магистер;8;Аналитика на лекови и легислатива;Вежби;;
